	10025.Healthy	10036.Healthy	10037.Healthy	10048.Healthy	10058.Healthy	10060.Healthy	10064.Gastrectomy	10080.Healthy	10100.Healthy	10105.Healthy	10106.Healthy	10107.Healthy	10112.Gastrectomy	10114.Healthy	10132.Healthy	10156.Gastrectomy	10166.Gastrectomy	10167.Gastrectomy	10176.Gastrectomy	10183.Healthy	10189.Gastrectomy	10192.Gastrectomy	10197.Healthy	10205.Gastrectomy	10207.Healthy	10208.Healthy	10215.Healthy	10219.Healthy	10226.Healthy	10231.Healthy	10234.Gastrectomy	10244.Healthy	10246.Healthy	10250.Healthy	10257.Gastrectomy	10258.Healthy	10291.Gastrectomy	10297.Gastrectomy	10302.Healthy	10304.Healthy	10317.Healthy	10319.Gastrectomy	10321.Gastrectomy	10340.Healthy	10341.Healthy	10342.Gastrectomy	10354.Healthy	10355.Gastrectomy	10357.Healthy	10360.Gastrectomy	10369.Gastrectomy	10378.Healthy	10395.Gastrectomy	10423.Gastrectomy	10433.Gastrectomy	10451.Gastrectomy	10457.Gastrectomy	10463.Healthy	10465.Healthy	10486.Healthy	10487.Healthy	10501.Gastrectomy	10519.Healthy	10537.Healthy	10538.Gastrectomy	10540.Gastrectomy	10543.Healthy	10554.Gastrectomy	10558.Gastrectomy	10563.Gastrectomy	10599.Gastrectomy	10623.Gastrectomy	10632.Healthy	10647.Healthy	10657.Healthy	10659.Healthy	10673.Gastrectomy	10680.Gastrectomy	10684.Healthy	10690.Gastrectomy	10696.Gastrectomy	10698.Healthy	10701.Healthy	10703.Gastrectomy	10733.Healthy	10741.Healthy	10742.Gastrectomy	10751.Gastrectomy	10776.Healthy	10782.Gastrectomy	10784.Healthy	10791.Gastrectomy	10794.Healthy	10807.Healthy	10810.Gastrectomy	10850.Healthy
C00624_N-Acetylglutamate	410.0992266	271.1665566	333.7424031	302.327551	434.6128297	143.1792326	401	321.1269741	114.3128852	1099.953185	211.2968086	79.0181471	287	311.8324623	48.58120387	294	520	108	414	78.80938521	684.8854113	831.7104305	669	385.4238523	281.420579	276.1235742	1008.695248	477.2747711	709.6641355	566.7933008	380.2764435	473.3807991	160.9505175	388.4559662	365.1846766	121.881029	948	1727.462089	569.7527775	36	239.6804476	621	381.241225	292.2034566	699.7772606	1091.845914	36	355.5779812	36	610	695	213.0942995	248	303	1378	394	676	557.628906	580.7066846	960.0845374	137.2762882	706.6145527	677.086467	172.6621782	1172	1066	363.7446685	409	700	512	1433	525	523.2985106	331.4742057	116.2118899	103.1617377	341	949	945.863282	633	566	405.0979294	468.1328081	519	439.7514774	476.6281459	117	40	408.627874	584	374.9680472	1291	567.4537071	337.6095073	459	74.78374769
C00628_2,5-Dihydroxybenzoate	233.4167455	111.2346004	329.6690276	20.286430578	115.7710306	177.316114	157	20.286430578	20.286430578	20.286430578	20.286430578	20.286430578	20.286430578	20.286430578	20.286430578	20.286430578	20.286430578	20.286430578	130	20.286430578	20.286430578	70.33041688	20.286430578	20.286430578	20.286430578	20.286430578	180.7581556	649.6095091	250.745699	20.286430578	20.286430578	20.286430578	20.286430578	296.1587076	20.286430578	20.286430578	20.286430578	20.286430578	120.4605393	193.0464268	20.286430578	20.286430578	58.90577174	20.286430578	20.286430578	73.0107263	20.286430578	148.4402755	20.286430578	20.286430578	20.286430578	159.6005855	20.286430578	133	20.286430578	20.286430578	20.286430578	77.83639229	69.72264602	20.286430578	20.286430578	20.286430578	92.51471223	93.87949722	20.286430578	20.286430578	53.8423942	20.286430578	20.286430578	20.286430578	168	20.286430578	73.02344723	118.5834378	66.08958337	268.0954041	20.286430578	20.286430578	116.8458353	20.286430578	20.286430578	119.7687464	20.286430578	20.286430578	20.286430578	20.286430578	20.286430578	20.286430578	20.286430578	20.286430578	20.286430578	20.286430578	20.286430578	22.54047842	20.286430578	20.286430578
C00630_Isobutyryl CoA	35.85289796	4.2552727389	54.38265454	14.14339988	4.2552727389	4.2552727389	4.2552727389	4.2552727389	16.43636277	14.60797335	26.34953041	4.2552727389	4.2552727389	4.2552727389	4.2552727389	4.2552727389	4.2552727389	4.2552727389	4.2552727389	4.870285377	4.2552727389	37.08978766	4.2552727389	6.145112457	20.81747479	54.23858959	4.2552727389	14.23410174	60.35745556	53.80321603	4.2552727389	7.720067808	4.2552727389	4.2552727389	7.082091256	7.077888808	4.2552727389	4.2552727389	17.73928473	8.126366214	83.78621203	4.2552727389	315.9174501	4.728080821	4.2552727389	43.08485535	4.2552727389	2120.377422	7.611381647	4.2552727389	4.2552727389	1668.276214	4.2552727389	4.2552727389	4.2552727389	4.2552727389	4.2552727389	59.51391042	12.71711813	4.2552727389	4.2552727389	4.2552727389	27.93188718	10.13115659	4.2552727389	4.2552727389	9.933772195	4.2552727389	4.2552727389	4.2552727389	4.2552727389	28	9.494553773	29.7022121	44.63510036	58.78874158	4.2552727389	4.2552727389	5.144133746	4.2552727389	4.2552727389	32.40494039	15.99282203	4.2552727389	15.3809751	4.2552727389	4.2552727389	4.2552727389	4.2552727389	39	46.90903212	4.2552727389	4.2552727389	6.75565782	19	4.2552727389
C00637_Indole-3-acetaldehyde	632.9583415	221.24957643	221.24957643	221.24957643	221.24957643	888.3416167	570	1147.06468	221.24957643	1031.388152	524.9620301	221.24957643	221.24957643	221.24957643	221.24957643	221.24957643	221.24957643	221.24957643	221.24957643	665.074637	221.24957643	221.24957643	221.24957643	221.24957643	221.24957643	221.24957643	221.24957643	221.24957643	221.24957643	221.24957643	221.24957643	1308.609891	221.24957643	1678.340073	221.24957643	833.12003	221.24957643	221.24957643	221.24957643	221.24957643	221.24957643	221.24957643	854.3026201	626.3063775	221.24957643	671.0291446	221.24957643	557.2175991	221.24957643	221.24957643	221.24957643	718.8001444	221.24957643	221.24957643	221.24957643	221.24957643	221.24957643	514.6430769	371.93452	221.24957643	221.24957643	221.24957643	221.24957643	221.24957643	438	345	221.24957643	221.24957643	1030	503	221.24957643	221.24957643	579.2311792	775.1962646	553.590973	333.3343591	653	697	511.9508143	221.24957643	221.24957643	634.1931154	599.1019806	221.24957643	245.8328627	446.6400857	221.24957643	221.24957643	221.24957643	221.24957643	221.24957643	462	221.24957643	221.24957643	221.24957643	221.24957643
C00642_p-Hydroxyphenylacetate	349.5971826	349.5971826	349.5971826	349.5971826	5846.102432	349.5971826	1901	349.5971826	349.5971826	349.5971826	349.5971826	349.5971826	349.5971826	1189.82797	349.5971826	1318	349.5971826	349.5971826	1082	1540.296061	349.5971826	349.5971826	349.5971826	349.5971826	349.5971826	349.5971826	349.5971826	349.5971826	349.5971826	349.5971826	349.5971826	967.8957351	2421.960207	1825.619369	2851.720862	1888.516809	349.5971826	349.5971826	349.5971826	349.5971826	349.5971826	4825	3634.243502	349.5971826	349.5971826	388.441314	349.5971826	656.3090668	349.5971826	349.5971826	349.5971826	1343.835878	2688	600	349.5971826	349.5971826	349.5971826	1242.352661	349.5971826	349.5971826	349.5971826	349.5971826	890.2412755	5999.415475	349.5971826	349.5971826	570.004177	349.5971826	1525	349.5971826	349.5971826	1597	349.5971826	1371.345294	7806.549055	1049.781438	1589	349.5971826	349.5971826	349.5971826	349.5971826	5565.945003	566.2906096	349.5971826	349.5971826	1268.200289	349.5971826	349.5971826	1015.302697	349.5971826	349.5971826	349.5971826	841.1798335	14461.40336	616	349.5971826
C00647_Pyridoxamine 5'-phosphate	9.740288768	5.815439442	27.36768815	5.815439442	5.815439442	7.036832236	5.815439442	5.815439442	10.39840239	18.70487244	5.815439442	5.815439442	5.815439442	7.936538577	5.815439442	5.815439442	5.815439442	5.815439442	5.815439442	11.72966087	11.61606839	22.66406454	5.815439442	8.523183003	11.97521663	18.34640899	13.39987068	6.984745513	14.59073507	30.80183765	7.526157982	14.92617284	5.815439442	5.815439442	5.815439442	5.815439442	5.815439442	5.815439442	9.741866423	5.815439442	40.68813995	5.815439442	5.815439442	5.815439442	8.071781358	5.815439442	5.815439442	5.815439442	6.46159938	5.815439442	5.815439442	17.81637834	5.815439442	5.815439442	5.815439442	5.815439442	5.815439442	14.01892585	44.40798448	13.01810612	5.815439442	11.10527357	10.48511324	11.57348877	5.815439442	5.815439442	11.3330507	5.815439442	5.815439442	5.815439442	5.815439442	5.815439442	5.815439442	5.815439442	12.6901796	5.815439442	5.815439442	5.815439442	5.815439442	5.815439442	5.815439442	5.815439442	18.5007539	5.815439442	12.8943264	5.815439442	5.815439442	5.815439442	5.815439442	21	11.92776878	5.815439442	5.815439442	5.815439442	5.815439442	5.815439442
C00670_Glycerophosphorylcholine	33.45811558	7.0936244658	7.0936244658	7.0936244658	183.0191221	71.11256855	7.0936244658	7.0936244658	7.0936244658	7.0936244658	7.0936244658	7.0936244658	7.0936244658	7.0936244658	229.072741	7.0936244658	7.0936244658	7.0936244658	7.0936244658	7.0936244658	7.0936244658	55.27925236	7.0936244658	7.0936244658	214.9366563	7.0936244658	7.0936244658	7.0936244658	7.0936244658	7.0936244658	75.58463425	7.0936244658	64.33868767	131.4870092	301.8239416	7.0936244658	61	279.4718716	75.15082939	105.3758218	91.8024435	7.0936244658	132.4087846	267.0733787	139.9869581	7.0936244658	328.2265801	7.0936244658	59.7944374	7.0936244658	7.0936244658	7.0936244658	100	7.0936244658	7.0936244658	114	7.0936244658	7.0936244658	30.77728735	43.73984682	82.63727871	66.8931537	256.8581486	471.3663899	7.0936244658	65	47.34861624	7.0936244658	87	7.0936244658	7.0936244658	7.0936244658	173.5602724	7.0936244658	38.34495048	49.00281811	7.0936244658	7.0936244658	7.0936244658	7.0936244658	113	7.0936244658	7.0936244658	59	27.60247701	7.0936244658	229	7.0936244658	11.62526526	7.0936244658	105.8519949	7.0936244658	7.0936244658	7.0936244658	7.0936244658	7.881804962
C00695_Cholate	2214.537401	7261.04871	3398.667344	2136.50693	19259.07817	5272.802538	15.010283493	6223.237563	13701.17915	165.5856946	7478.520632	8834.966718	15.010283493	13170.97676	995.5305739	15.010283493	242	6300	15.010283493	16858.18531	173.285271	312.5469494	15.010283493	434.7483225	5622.044556	16.67809277	36.43944688	6419.573965	285.7143986	6308.968236	15.010283493	2073.376045	9296.979113	21156.06267	379.6370921	12348.28669	15.010283493	35.82099036	2022.693432	6629.911794	102.9799206	19440	3362.972794	109.0781117	15.010283493	910.8921615	3048.054229	2968.315978	562.1996157	654	15.010283493	1546.945971	5292	6744	15.010283493	15.010283493	7800	4174.983439	1054.261314	297.1700939	368.0892827	128.6994516	569.2028924	786.3501766	15.010283493	17730	3418.438636	2753	15.010283493	15.010283493	37633	598	717.4023495	1264.564162	13032.6138	1454.793831	163	1793	2906.224015	15.010283493	15.010283493	374.7278967	364.1840898	15.010283493	10894.99342	16186.81062	3584	1108	22658.96989	485	3572.126831	1457	769.1624195	10468.98778	61	22998.17792
C00711_Malate	233.3807487	176.9355695	122.5029417	94.83567484	298.6551756	1405.626836	413	188.7150379	60.43646441	41.64431514	75.19763353	71.44680723	106	108.3256307	381.9439726	1902	952	1230	236	110.3335544	20.28106728	46.50526015	2285	38.0204362	578.0721522	118.8808906	45.08075654	220.791461	98.89775886	131.0947503	51.47315654	139.2370793	95.10203523	369.8619727	48.59063012	87.43793134	5876	22.5345192	218.6282798	20.28106728	99.35321597	3941	20.28106728	226.6237895	133.0615982	107.533005	666.5540987	20.28106728	237.995168	280	296	163.793524	2816	4579	881	81	2183	124.3910362	225.3494627	41.03600216	28.41239751	40.68421458	169.4661265	465.1443042	1160	1549	107.6575404	617	431	76	388	540	238.4168678	82.51019736	40.1444539	35.11548217	96	448	30.14876355	559	126	140.3403705	56.21767192	20.28106728	273.4393552	306.0049577	2170	486	20.28106728	231	624.2590258	86	122.5370473	154.0305376	146	159.1382163
C00719_Betaine	92.09579162	61.99417997	62.09727924	109.5944738	352.093814	246.9622818	157	286.1712122	102.2639024	14.55148485	40.51606353	117.373649	14.55148485	51.55201905	496.8528811	190	76	452	14.55148485	45.72974342	14.55148485	16.1683165	1129	14.55148485	34.56270809	14.55148485	21.48838105	180.923042	33.29007988	63.35358381	14.55148485	14.55148485	140.9973979	94.52711505	14.55148485	49.51026848	130	20.65366842	50.33098533	267.6091317	14.55148485	194	562.8854939	167.0041507	34.42967797	39.45559108	536.5627475	104.1460012	105.8592914	14.55148485	14.55148485	64.68215626	136	235	14.55148485	14.55148485	101	249.0477436	14.55148485	14.55148485	14.55148485	14.55148485	35.63376535	638.8304168	14.55148485	135	150.3634468	102	14.55148485	14.55148485	392	14.55148485	27.63520042	94.69570971	36.77165852	312.8761735	96	100	14.55148485	14.55148485	55	244.8185203	14.55148485	14.55148485	45.84966423	187.4608872	481	371	754.3604561	14.55148485	145.242025	14.55148485	42.55620245	34.06610981	172	297.4443359
C00785_Urocanate	9.442938381	4.3714715679	18.21803329	4.3714715679	19.19753198	13.20149374	4.3714715679	20.07861962	4.3714715679	4.3714715679	13.6754617	4.3714715679	4.3714715679	4.3714715679	20.78168227	4.3714715679	99	1141	685	19.58072647	17.27330522	19.16485439	4.3714715679	15.85217896	4.3714715679	7.562519704	4.3714715679	31.64206291	18.72071723	52.63114852	20.12517192	4.3714715679	4.3714715679	14.06274022	4.3714715679	16.77625042	2443	11.64089357	4.3714715679	4.3714715679	4.3714715679	2093	76.78977234	14.36415568	4.3714715679	29.89688598	89.24510745	20.8384673	16.17145338	4.3714715679	3063	4.857190631	251	385	752	4.3714715679	196	61.74385478	16.21585227	4.3714715679	38.30641021	4.3714715679	4.3714715679	149.9931631	320	4.3714715679	19.79096835	445	4.3714715679	4.3714715679	5188	30	10.2293526	15.72956103	40.0140109	23.27827052	2325	468	12.36671567	1516	263	14.74321026	4.3714715679	4.3714715679	4.3714715679	27.37772568	239	26	4.3714715679	4.3714715679	4.3714715679	4.3714715679	37.95489768	4.3714715679	105	4.3714715679
C00791_Creatinine	389.1544847	364.4502503	1236.365551	2426.838485	2379.895291	680.5731861	268	2087.814524	1448.57519	65.94920705	298.6558978	418.379356	8.7	1502.43675	616.2530719	962	39	342	306	333.7051475	39.65456259	34.7674521	57493	31.38918737	281.9916059	195.6978166	12.20331945	613.7939529	63.87981022	239.6887327	47.90508296	159.6344075	307.5150525	601.8328322	511.302411	210.6381509	469	6.584722674	220.4846005	3568.07072	34.6626198	999	297.270595	149.370929	29.06439652	30.4690155	32189.18045	177.6800411	229.6296657	102	112	286.1486457	2202	2061	45	111	260	10069.11343	55.29049474	10.38394617	12.05027269	9.502133291	75.30348649	486.6160652	32	807	284.6604684	372	53	51	5659	115	11.66947694	280.122097	223.5870377	1086.946703	255	52	5.20675599	46	21	455.8194439	6.903666462	23	692.6685631	545.1421042	999	290	1343.399792	31	2270.02669	24	3806.322745	88.48893333	2918	1197.344906
C00803_Pentanoate	4933.619126	4127.697822	1983.347983	2546.61666	6363.229785	2018.895188	1365	345.6	2317.785296	3886.49518	9595.806258	818.7341066	2094	3325.495315	345.6	658	2944	345.6	1250	2174.230952	4431.081916	6176.460357	398	5760.915283	11377.64666	345.6	345.6	3278.554284	20630.56121	5480.230541	7936.103813	7412.169611	1271.039739	6488.459924	5662.960027	8012.287448	6095	3759.804664	3025.154973	444.8140574	6894.544549	3504	15396.61887	4355.808236	345.6	8659.816587	1471.178069	9827.155009	5167.651684	4401	3033	1112.365453	882	384	2018	3086	4151	1910.171687	2971.189947	4617.332919	906.4215166	13483.97051	10257.25356	497.9998147	8011	4295	8417.357494	1966	3353	3188	1819	10381	5450.98546	11094.92717	11919.80843	6520.94265	8527	4818	7476.988085	6690	3364	9424.2656	9067.390236	5168	1617.749047	2764.339498	2195	3564	2386.291061	13485	991.9157622	3690	6846.046992	1065.505762	5956	850.0066021
C00847_4-Pyridoxate	47.77447563	21.70130207	3.137340213	38.75650109	4.214643798	26.97699426	3.137340213	17.65444852	150.9247713	23.01867881	13.75106153	3.48593357	34	23.76301496	3.137340213	3.137340213	3.137340213	3.137340213	3.137340213	3.137340213	25.06977351	43.40059901	62	19.40525056	31.37630129	38.87482026	38.7327766	12.85859822	49.16342463	3.137340213	11.54425415	28.78249039	11.11105302	192.2153107	20.28545151	19.17708355	3.137340213	7.862617082	58.04950282	27.13865173	91.65885805	3.137340213	15.8358207	15.04074864	36.03433692	48.30535473	3.137340213	92.19984917	20.41208547	3.137340213	77	27.03455703	3.137340213	3.137340213	22	3.137340213	38	128.9512609	130.0995102	78.45657	78.19744474	22.09426254	29.15109053	12.66144393	3.137340213	3.137340213	10.91500075	3.137340213	3.137340213	3.137340213	3.137340213	44	28.98844122	25.71647634	30.69053366	3.137340213	121	54	41.70698221	3.137340213	3.137340213	263.088956	23.22225437	3.137340213	10.9419082	9.507526514	3.137340213	3.137340213	18.15109596	3.137340213	3.137340213	21	34.78478157	170.1588964	16	10.89223896
C00864_Pantothenate	41.40505552	80.89331263	9.226408032	9.226408032	66.48923757	9.226408032	322	9.226408032	205.4048242	9.226408032	9.226408032	9.226408032	167	9.226408032	38.89239538	262	626	9.226408032	378	13.07065518	9.226408032	33.32289182	396	9.226408032	9.226408032	9.226408032	9.226408032	9.226408032	54.32725322	284.2730605	9.226408032	9.226408032	110.3997693	43.06423285	9.226408032	9.226408032	528	54.64335301	23.04070034	9.226408032	9.226408032	261	101.195522	30.77718207	9.226408032	90.42882157	9.226408032	49.12672154	31.26133659	376	453	9.226408032	234	204	180	138	443	28.76198063	16.02990465	21.68011598	9.226408032	9.226408032	23.82365657	23.75832684	280	198	15.94697896	9.226408032	344	167	127	417	9.226408032	9.226408032	31.7676947	37.27685848	135	386	33.07734624	639	506	64.63165397	9.226408032	9.226408032	26.71569131	9.226408032	9.226408032	9.226408032	67.08976975	9.226408032	10.25156448	49	19.92765877	178.2175272	34	9.226408032
C00954_Indole-3-acetate	1.5423430716	1.5423430716	1.5423430716	1.5423430716	1.5423430716	53.88814265	440	21.06132377	1.5423430716	1.5423430716	1.5423430716	1.5423430716	391	1.5423430716	1.5423430716	1.5423430716	1.5423430716	149	694	36.95007449	1.5423430716	54.43765149	1.5423430716	147.5901044	1.5423430716	1.5423430716	1.5423430716	1.5423430716	1.5423430716	1.5423430716	1.5423430716	1.5423430716	31.35773909	1.5423430716	1.5423430716	1.5423430716	142	1.5423430716	1.5423430716	1.5423430716	1.5423430716	867	83.85985792	48.30714477	1.5423430716	79.76190835	124.5247119	29.36203853	1.5423430716	293	279	44.91997025	164	1.5423430716	1.5423430716	1.5423430716	1.5423430716	139.9168783	77.90447837	1.5423430716	1.713714524	154.3318014	152.7894159	1.5423430716	1.5423430716	1.5423430716	40.0807915	1.5423430716	881	104	1.5423430716	93	47.8625954	364.9387359	1.5423430716	171.815889	82	1.5423430716	115.8035441	669	1.5423430716	894.5874747	50.78203756	1.5423430716	13.2941747	69.16391666	1.5423430716	1.5423430716	29.56208364	509	1.5423430716	1.5423430716	141.4676071	1.5423430716	1.5423430716	42.96728365
C00956_alpha-Aminoadipate	58.90507183	51.43931509	42.06239774	41.21310522	40.26611249	38.87230461	4.1697355779	183.3915678	60.51906143	20.37662952	13.60937604	40.0253532	18	45.13747923	4.633039531	19	45	4.1697355779	44	30.06821872	19.29226003	51.92982114	59	59.38553393	58.13669242	35.44873677	43.76323232	39.4255054	52.34090419	97.20134805	33.8449205	33.29133527	48.79159122	129.5124834	38.38191268	47.63956341	50	15.06484786	36.35581707	68.70016949	44.21298607	20	18.68224321	26.04139353	46.95935201	52.04208028	42.52917907	43.9235228	19.51743024	77	35	37.79146478	52	45	95	134	82	60.98767742	68.73056203	67.64363659	27.81152787	97.13137016	38.91470042	41.15892263	28	4.1697355779	28.74869413	11	26	33	31	4.1697355779	26.20887487	26.02299588	32.17580259	71.68899955	17	23	47.51351418	27	55	25.51558997	95.4834494	24	26.44799175	48.50211813	13	4.1697355779	33.75274642	27	37.72626945	4.1697355779	231.829889	27.74685638	35	34.58670111
C00986_1,3-Diaminopropane	5.945913045	5.945913045	5.945913045	5.945913045	5.945913045	73.70187789	57	5.945913045	24.17739489	5.945913045	54.92018786	17.94113923	5.945913045	5.945913045	5.945913045	5.945913045	5.945913045	5.945913045	22	7.962000704	5.945913045	9.807253607	5.945913045	5.945913045	16.64798509	46.6628527	51.36630409	5.945913045	5.945913045	54.0978564	10.01430865	13.03558526	34.72546753	127.850312	12.52255174	16.36259874	5.945913045	5.945913045	5.945913045	5.945913045	17.91073326	5.945913045	27.53869015	5.945913045	47.58933767	6.60657005	5.945913045	29.6458814	5.945913045	50	5.945913045	8.921875992	58	40	5.945913045	5.945913045	40	11.35751218	5.945913045	5.945913045	130.5763543	25.80088711	5.945913045	44.64555423	5.945913045	5.945913045	5.945913045	5.945913045	5.945913045	5.945913045	141	20	11.93229754	19.13715473	38.35628959	10.11785326	5.945913045	5.945913045	5.945913045	5.945913045	5.945913045	51.07258219	5.945913045	15	5.945913045	61.52944603	5.945913045	5.945913045	5.945913045	5.945913045	5.945913045	5.945913045	5.945913045	141.8700309	5.945913045	5.945913045
C00993_Ala-Ala	326.0727571	417.0301786	607.5762487	228.8489995	186.2461792	587.167408	215	267.3641439	1120.188739	149.2654197	106.5834373	120.9981713	96	468.1159971	41.07512144	169	331	16.2	393	1753.832759	160.7947152	606.6415215	279	99.88345806	157.614113	488.8671222	237.7094779	216.3156243	683.1292695	791.9351221	145.242723	510.1628432	943.7258991	186.162874	343.7716466	357.8711242	380	110.0620222	144.4406165	606.1765432	220.223079	96	125.9332182	264.5211324	322.3100982	438.9417465	205.0669098	384.8630213	141.8236411	254	352	437.4766676	447	332	48	149	192	222.850406	188.9350617	271.928146	72.49589649	150.0903371	244.0273979	230.871373	16.2	30	366.9494959	23	184	62	159	1019	209.3879602	814.0445979	412.2798193	675.3319297	69	20	384.7958653	151	217	678.8420497	315.2623714	151	197.2160307	171.2094347	48	18	329.8890817	389	1337.721707	250	418.1587346	341.5872779	185	396.2545668
C01004_Trigonelline	13.29314507	26.05544017	8.751236054	20.6835419	15.00173547	16.56390409	7.7	4.932241444	2.2664429838	2.2664429838	17.49180581	8.467057936	31	37.95110884	2.2664429838	9.1	8	2.2664429838	31	10.24627402	2.2664429838	112.2266697	758	14.74610782	2.659838181	8.736257214	2.2664429838	5.415495653	4.724727359	7.316359849	66.37325862	8.097852381	30.82197187	440.1160894	297.2633153	14.62214657	11	8.059837899	13.54622734	28.62685335	2.2664429838	12	14.85879324	75.19548398	26.25565732	2.2664429838	29.53246597	31.31943089	10.10016102	39	46	10.92109763	27	18	18	35	75	45.07331277	9.184808997	5.332100776	64.45413932	15.57897272	15.05771925	2.518269982	2.2664429838	2.2664429838	8.692403407	2.2664429838	30	58	83	91	31.97501647	31.0075847	18.05517012	352.2187631	2.2664429838	2.2664429838	2.2664429838	31	2.2664429838	2.2664429838	33.3324883	15	2.2664429838	2.2664429838	12	2.2664429838	14.69510349	33	2.2664429838	2.2664429838	9.56382025	10.11682899	52	2.2664429838
C01015_Hydroxyproline	153.5302625	388.5638346	286.7201356	46.34967296	10.8	1090.090561	330	745.0143029	216.7385372	26.84425911	13.92502899	863.4454554	17	96.25464616	10.8	497	610	41	134	458.757382	29.96996879	57.15306539	965	27.87589923	94.3205836	27.94427485	87.26888213	21.45511518	82.49972447	34.64747906	16.89309379	38.1593756	264.9304466	58.98512452	30.99986921	85.15720741	205	26.66811945	30.54252812	104.6137214	49.84952308	222	24.36130009	41.28524872	50.80045847	33.96257772	122.4102273	57.3356939	40.96255958	107	126	58.01673387	123	3970	63	189	103	239.8493344	19.64552138	51.09291533	12.28034044	20.65203146	52.39485435	132.4579659	88	288	140.069975	12	105	41	183	32	36.07906931	82.19992749	19.97822252	1020.805284	10.8	46	64.68126569	110	232	110.7564887	59.78519194	34	45.18083535	720.6877189	10.8	10.8	130.5854931	48	412.6169695	29	86.46395322	16.46774865	33	625.921255
C01026_N,N-Dimethylglycine	9.128900544	8.15532318	11.36468552	20.13949308	19.07143607	12.82070494	7.1228928132	10.72400477	14.64128133	7.1228928132	12.91749358	7.1228928132	17	12.94494249	7.1228928132	7.1228928132	7.1228928132	7.1228928132	7.1228928132	8.105469514	18.16569078	16.36779775	119	12.29033469	16.42611111	24.65939154	25.64157342	7.1228928132	12.91913014	50.08148832	7.1228928132	16.7490075	29.15992602	23.18149912	14.57569389	13.65838942	7.1228928132	7.1228928132	11.07739078	7.1228928132	19.69547797	25	25.61267741	7.1228928132	7.1228928132	12.43366533	103.8689412	17.77159002	7.1228928132	7.1228928132	26	7.1228928132	7.1228928132	7.1228928132	7.1228928132	24	31	90.94946361	13.69789104	12.48692814	9.994069219	18.20953214	10.73534754	7.1228928132	7.1228928132	7.1228928132	14.6390827	7.1228928132	34	7.1228928132	80	7.1228928132	16.1406879	7.1228928132	19.43653058	7.1228928132	7.1228928132	24	7.1228928132	7.1228928132	7.1228928132	44.21132305	7.1228928132	7.1228928132	20.49843329	7.1228928132	7.1228928132	7.1228928132	7.1228928132	7.1228928132	7.914325348	7.1228928132	167.7967746	18.04462253	40	7.1228928132
